Gene Symbol,Gene ID,Cytoband
STX5,0,11q12.3
WDR74,0,11q12.3
SLC3A2,0,11q12.3
CHRM1,0,11q12.3
SLC22A6,0,11q12.3
SLC22A8,0,11q12.3
SLC22A24,0,11q12.3
SLC22A10,0,11q12.3
SLC22A25,0,11q12.3
SLC22A9,0,11q12.3
PLAAT5,0,11q12.3
LGALS12,0,11q12.3
PLAAT4,0,11q12.3
PLAAT2,0,11q12.3
PLAAT3,0,11q12.3
ATL3,0,11q13.1
RTN3,0,11q13.1
C11orf95,0,11q13.1
SPINDOC,0,11q13.1
MARK2,0,11q13.1
RCOR2,0,11q13.1
NAA40,0,11q13.1
OTUB1,0,11q13.1
COX8A,0,11q13.1
AP000721.1,0,11q13.1
MACROD1,0,11q13.1
FLRT1,0,11q13.1
STIP1,0,11q13.1
FERMT3,0,11q13.1
TRPT1,0,11q13.1
NUDT22,0,11q13.1
DNAJC4,0,11q13.1
VEGFB,0,11q13.1
FKBP2,0,11q13.1
PLCB3,0,11q13.1
PPP1R14B,0,11q13.1
BAD,0,11q13.1
GPR137,0,11q13.1
KCNK4,0,11q13.1
CATSPERZ,0,11q13.1
ESRRA,0,11q13.1
PRDX5,0,11q13.1
TRMT112,0,11q13.1
CCDC88B,0,11q13.1
RPS6KA4,0,11q13.1
SLC22A11,0,11q13.1
SLC22A12,0,11q13.1
NRXN2,0,11q13.1
RASGRP2,0,11q13.1
PYGM,0,11q13.1
SF1,0,11q13.1
MAP4K2,0,11q13.1
MEN1,0,11q13.1
CDC42BPG,0,11q13.1
POLA2,0,11q13.1
CAPN1,0,11q13.1
PPP2R5B,0,11q13.1
SNX15,0,11q13.1
ATG2A,0,11q13.1
EHD1,0,11q13.1
FRMD8,0,11q13.1
DPF2,0,11q13.1
SCYL1,0,11q13.1
CDCA5,0,11q13.1
GPHA2,0,11q13.1
MRPL49,0,11q13.1
CDC42EP2,0,11q13.1
FAU,0,11q13.1
TM7SF2,0,11q13.1
VPS51,0,11q13.1
SLC25A45,0,11q13.1
SYVN1,0,11q13.1
ZFPL1,0,11q13.1
LTBP3,0,11q13.1
NAALADL1,0,11q13.1
SAC3D1,0,11q13.1
BATF2,0,11q13.1
MAJIN,0,11q13.1
FIBP,0,11q13.1
CTSW,0,11q13.1
EFEMP2,0,11q13.1
MUS81,0,11q13.1
CFL1,0,11q13.1
SNX32,0,11q13.1
OVOL1,0,11q13.1
RNASEH2C,0,11q13.1
KAT5,0,11q13.1
RELA,0,11q13.1
MAP3K11,0,11q13.1
KCNK7,0,11q13.1
EHBP1L1,0,11q13.1
ZNRD2,0,11q13.1
TIGD3,0,11q13.1
ZNHIT2,0,11q13.1
FOSL1,0,11q13.1
CCDC85B,0,11q13.1
FAM89B,0,11q13.1
TMEM262,0,11q13.1
PCNX3,0,11q13.1
SPDYC,0,11q13.1
SIPA1,0,11q13.1
ARL2,0,11q13.1
AP5B1,0,11q13.1
ARL2-SNX15,0,11q13.1
,0,11q13.1
C11orf68,0,11q13.1
DRAP1,0,11q13.1
TSGA10IP,0,11q13.1
SART1,0,11q13.1
EIF1AD,0,11q13.1
BANF1,0,11q13.1
CST6,0,11q13.1
CATSPER1,0,11q13.1
GAL3ST3,0,11q13.1
SF3B2,0,11q13.1
PACS1,0,11q13.1
KLC2,0,11q13.2
RAB1B,0,11q13.2
YIF1A,0,11q13.2
CNIH2,0,11q13.2
TMEM151A,0,11q13.2
CD248,0,11q13.2
RIN1,0,11q13.2
BRMS1,0,11q13.2
B4GAT1,0,11q13.2
SLC29A2,0,11q13.2
NPAS4,0,11q13.2
MRPL11,0,11q13.2
PELI3,0,11q13.2
DPP3,0,11q13.2
AP002748.4,0,11q13.2
BBS1,0,11q13.2
ZDHHC24,0,11q13.2
ACTN3,0,11q13.2
CTSF,0,11q13.2
CCS,0,11q13.2
CCDC87,0,11q13.2
RBM14,0,11q13.2
RBM14-RBM4,0,11q13.2
RBM4,0,11q13.2
RBM4B,0,11q13.2
SPTBN2,0,11q13.2
C11orf80,0,11q13.2
PC,0,11q13.2
RCE1,0,11q13.2
LRFN4,0,11q13.2
C11orf86,0,11q13.2
SYT12,0,11q13.2
RHOD,0,11q13.2
KDM2A,0,11q13.2
GRK2,0,11q13.2
ANKRD13D,0,11q13.2
SSH3,0,11q13.2
RAD9A,0,11q13.2
POLD4,0,11q13.2
AP003419.1,0,11q13.2
CLCF1,0,11q13.2
PPP1CA,0,11q13.2
TBC1D10C,0,11q13.2
CARNS1,0,11q13.2
RPS6KB2,0,11q13.2
CORO1B,0,11q13.2
PTPRCAP,0,11q13.2
GPR152,0,11q13.2
CABP4,0,11q13.2
TMEM134,0,11q13.2
AIP,0,11q13.2
PITPNM1,0,11q13.2
CDK2AP2,0,11q13.2
CABP2,0,11q13.2
GSTP1,0,11q13.2
UNC93B1,0,11q13.2
ACY3,0,11q13.2
ALDH3B2,0,11q13.2
NDUFV1,0,11q13.2
NUDT8,0,11q13.2
TBX10,0,11q13.2
ALDH3B1,0,11q13.2
NDUFS8,0,11q13.2
TCIRG1,0,11q13.2
CHKA,0,11q13.2
KMT5B,0,11q13.2
C11orf24,0,11q13.2
LRP5,0,11q13.2
PPP6R3,0,11q13.2
GAL,0,11q13.2
TESMIN,0,11q13.3
CPT1A,0,11q13.3
MRPL21,0,11q13.3
IGHMBP2,0,11q13.3
MRGPRD,0,11q13.3
MRGPRF,0,11q13.3
TPCN2,0,11q13.3
MYEOV,0,11q13.3
CCND1,0,11q13.3
LTO1,0,11q13.3
,0,11q13.3
FGF19,0,11q13.3
FGF4,0,11q13.3
FGF3,0,11q13.3
ANO1,0,11q13.3
FADD,0,11q13.3
PPFIA1,0,11q13.3
CTTN,0,11q13.3
SHANK2,0,11q13.3
DHCR7,0,11q13.4
NADSYN1,0,11q13.4
KRTAP5-10,0,11q13.4
KRTAP5-8,0,11q13.4
KRTAP5-7,0,11q13.4
KRTAP5-9,0,11q13.4
KRTAP5-11,0,11q13.4
FAM86C1,0,11q13.4
DEFB108B,0,11q13.4
AP002495.2,0,11q13.4
DEFB131B,0,11q13.4
RNF121,0,11q13.4
IL18BP,0,11q13.4
NUMA1,0,11q13.4
LRTOMT,0,11q13.4
LAMTOR1,0,11q13.4
ANAPC15,0,11q13.4
FOLR3,0,11q13.4
FOLR1,0,11q13.4
FOLR2,0,11q13.4
INPPL1,0,11q13.4
PHOX2A,0,11q13.4
CLPB,0,11q13.4
PDE2A,0,11q13.4
ARAP1,0,11q13.4
STARD10,0,11q13.4
ATG16L2,0,11q13.4
FCHSD2,0,11q13.4
P2RY2,0,11q13.4
P2RY6,0,11q13.4
ARHGEF17,0,11q13.4
RELT,0,11q13.4
FAM168A,0,11q13.4
PLEKHB1,0,11q13.4
RAB6A,0,11q13.4
MRPL48,0,11q13.4
COA4,0,11q13.4
PAAF1,0,11q13.4
DNAJB13,0,11q13.4
UCP2,0,11q13.4
UCP3,0,11q13.4
C2CD3,0,11q13.4
PPME1,0,11q13.4
P4HA3,0,11q13.4
PGM2L1,0,11q13.4
KCNE3,0,11q13.4
POLD3,0,11q13.4
LIPT2,0,11q13.4
CHRDL2,0,11q13.4
RNF169,0,11q13.4
XRRA1,0,11q13.4
SPCS2,0,11q13.4
NEU3,0,11q13.4
OR2AT4,0,11q13.4
SLCO2B1,0,11q13.4
TPBGL,0,11q13.4
ARRB1,0,11q13.4
RPS3,0,11q13.4
KLHL35,0,11q13.4
GDPD5,0,11q13.4
SERPINH1,0,11q13.5
MAP6,0,11q13.5
MOGAT2,0,11q13.5
DGAT2,0,11q13.5
UVRAG,0,11q13.5
WNT11,0,11q13.5
THAP12,0,11q13.5
GVQW3,0,11q13.5
EMSY,0,11q13.5
LRRC32,0,11q13.5
TSKU,0,11q13.5
ACER3,0,11q13.5
B3GNT6,0,11q13.5
CAPN5,0,11q13.5
OMP,0,11q13.5
MYO7A,0,11q13.5
GDPD4,0,11q13.5
PAK1,0,11q13.5
CLNS1A,0,11q14.1
AQP11,0,11q14.1
RSF1,0,11q14.1
AAMDC,0,11q14.1
INTS4,0,11q14.1
KCTD14,0,11q14.1
NDUFC2-KCTD14,0,11q14.1
THRSP,0,11q14.1
NDUFC2,0,11q14.1
ALG8,0,11q14.1
KCTD21,0,11q14.1
USP35,0,11q14.1
GAB2,0,11q14.1
NARS2,0,11q14.1
TENM4,0,11q14.1
FAM181B,0,11q14.1
PRCP,0,11q14.1
DDIAS,0,11q14.1
RAB30,0,11q14.1
PCF11,0,11q14.1
ANKRD42,0,11q14.1
CCDC90B,0,11q14.1
DLG2,0,11q14.1
TMEM126B,0,11q14.1
TMEM126A,0,11q14.1
CREBZF,0,11q14.1
CCDC89,0,11q14.1
SYTL2,0,11q14.1
CCDC83,0,11q14.1
PICALM,0,11q14.2
EED,0,11q14.2
HIKESHI,0,11q14.2
CCDC81,0,11q14.2
ME3,0,11q14.2
PRSS23,0,11q14.2
FZD4,0,11q14.2
TMEM135,0,11q14.2
RAB38,0,11q14.2
CTSC,0,11q14.2
GRM5,0,11q14.2
TYR,0,11q14.3
NOX4,0,11q14.3
TRIM49,0,11q14.3
TRIM64B,0,11q14.3
TRIM49C,0,11q14.3
TRIM64,0,11q14.3
TRIM77,0,11q14.3
TRIM49D1,0,11q14.3
TRIM49D2,0,11q14.3
UBTFL1,0,11q14.3
NAALAD2,0,11q14.3
CHORDC1,0,11q14.3
FAT3,0,11q14.3
MTNR1B,0,11q14.3
DEUP1,0,11q21
SMCO4,0,11q21
SLC36A4,0,11q21
CEP295,0,11q21
TAF1D,0,11q21
C11orf54,0,11q21
MED17,0,11q21
VSTM5,0,11q21
HEPHL1,0,11q21
PANX1,0,11q21
IZUMO1R,0,11q21
GPR83,0,11q21
MRE11,0,11q21
ANKRD49,0,11q21
PIWIL4,0,11q21
FUT4,0,11q21
AMOTL1,0,11q21
CWC15,0,11q21
KDM4D,0,11q21
KDM4E,0,11q21
SRSF8,0,11q21
ENDOD1,0,11q21
SESN3,0,11q21
FAM76B,0,11q21
CEP57,0,11q21
MTMR2,0,11q21
MAML2,0,11q21
CCDC82,0,11q21
JRKL,0,11q21
CNTN5,0,11q22.1
ARHGAP42,0,11q22.1
,0,11q22.1
PGR,0,11q22.1
TRPC6,0,11q22.1
ANGPTL5,0,11q22.1
CEP126,0,11q22.1
CFAP300,0,11q22.1
YAP1,0,11q22.1
BIRC3,0,11q22.2
BIRC2,0,11q22.2
TMEM123,0,11q22.2
MMP7,0,11q22.2
MMP20,0,11q22.2
MMP27,0,11q22.2
MMP8,0,11q22.2
MMP10,0,11q22.2
MMP1,0,11q22.2
MMP3,0,11q22.2
MMP12,0,11q22.2
MMP13,0,11q22.2
DCUN1D5,0,11q22.3
DYNC2H1,0,11q22.3
PDGFD,0,11q22.3
DDI1,0,11q22.3
CASP4,0,11q22.3
CASP5,0,11q22.3
CASP1,0,11q22.3
CARD16,0,11q22.3
CARD17,0,11q22.3
CARD18,0,11q22.3
GRIA4,0,11q22.3
MSANTD4,0,11q22.3
KBTBD3,0,11q22.3
AASDHPPT,0,11q22.3
GUCY1A2,0,11q22.3
CWF19L2,0,11q22.3
ALKBH8,0,11q22.3
ELMOD1,0,11q22.3
SLN,0,11q22.3
SLC35F2,0,11q22.3
CUL5,0,11q22.3
RAB39A,0,11q22.3
ACAT1,0,11q22.3
NPAT,0,11q22.3
ATM,0,11q22.3
C11orf65,0,11q22.3
POGLUT3,0,11q22.3
EXPH5,0,11q22.3
DDX10,0,11q22.3
C11orf87,0,11q22.3
ZC3H12C,0,11q22.3
RDX,0,11q22.3
FDX1,0,11q22.3
ARHGAP20,0,11q22.3
C11orf53,0,11q23.1
COLCA2,0,11q23.1
POU2AF1,0,11q23.1
BTG4,0,11q23.1
C11orf88,0,11q23.1
LAYN,0,11q23.1
SIK2,0,11q23.1
PPP2R1B,0,11q23.1
ALG9,0,11q23.1
AP001781.2,0,11q23.1
FDXACB1,0,11q23.1
C11orf1,0,11q23.1
CRYAB,0,11q23.1
HSPB2,0,11q23.1
HSPB2-C11orf52,0,11q23.1
C11orf52,0,11q23.1
DIXDC1,0,11q23.1
DLAT,0,11q23.1
PIH1D2,0,11q23.1
NKAPD1,0,11q23.1
TIMM8B,0,11q23.1
SDHD,0,11q23.1
AP002884.3,0,11q23.1
IL18,0,11q23.1
TEX12,0,11q23.1
BCO2,0,11q23.1
PTS,0,11q23.1
PLET1,0,11q23.1
NCAM1,0,11q23.2
TTC12,0,11q23.2
ANKK1,0,11q23.2
DRD2,0,11q23.2
TMPRSS5,0,11q23.2
ZW10,0,11q23.2
CLDN25,0,11q23.2
USP28,0,11q23.2
HTR3B,0,11q23.2
HTR3A,0,11q23.2
ZBTB16,0,11q23.2
NNMT,0,11q23.2
C11orf71,0,11q23.2
RBM7,0,11q23.2
AP002373.1,0,11q23.2
REXO2,0,11q23.2
NXPE1,0,11q23.2
NXPE4,0,11q23.2
NXPE2,0,11q23.3
CADM1,0,11q23.3
BUD13,0,11q23.3
ZPR1,0,11q23.3
APOA5,0,11q23.3
APOA4,0,11q23.3
APOC3,0,11q23.3
APOA1,0,11q23.3
SIK3,0,11q23.3
PAFAH1B2,0,11q23.3
SIDT2,0,11q23.3
TAGLN,0,11q23.3
PCSK7,0,11q23.3
RNF214,0,11q23.3
BACE1,0,11q23.3
CEP164,0,11q23.3
DSCAML1,0,11q23.3
FXYD2,0,11q23.3
FXYD6,0,11q23.3
FXYD6-FXYD2,0,11q23.3
TMPRSS13,0,11q23.3
IL10RA,0,11q23.3
,0,11q23.3
TMPRSS4,0,11q23.3
SCN4B,0,11q23.3
SCN2B,0,11q23.3
JAML,0,11q23.3
MPZL3,0,11q23.3
MPZL2,0,11q23.3
CD3E,0,11q23.3
CD3D,0,11q23.3
CD3G,0,11q23.3
UBE4A,0,11q23.3
ATP5MG,0,11q23.3
KMT2A,0,11q23.3
TMEM25,0,11q23.3
TTC36,0,11q23.3
IFT46,0,11q23.3
ARCN1,0,11q23.3
PHLDB1,0,11q23.3
TREH,0,11q23.3
DDX6,0,11q23.3
CXCR5,0,11q23.3
BCL9L,0,11q23.3
UPK2,0,11q23.3
FOXR1,0,11q23.3
CCDC84,0,11q23.3
RPS25,0,11q23.3
TRAPPC4,0,11q23.3
SLC37A4,0,11q23.3
HYOU1,0,11q23.3
VPS11,0,11q23.3
HMBS,0,11q23.3
DPAGT1,0,11q23.3
H2AX,0,11q23.3
C2CD2L,0,11q23.3
HINFP,0,11q23.3
ABCG4,0,11q23.3
NLRX1,0,11q23.3
PDZD3,0,11q23.3
CCDC153,0,11q23.3
CBL,0,11q23.3
MCAM,0,11q23.3
RNF26,0,11q23.3
C1QTNF5,0,11q23.3
MFRP,0,11q23.3
,0,11q23.3
USP2,0,11q23.3
THY1,0,11q23.3
NECTIN1,0,11q23.3
TRIM29,0,11q23.3
OAF,0,11q23.3
POU2F3,0,11q23.3
TLCD5,0,11q23.3
ARHGEF12,0,11q23.3
GRIK4,0,11q23.3
TBCEL,0,11q23.3
TECTA,0,11q23.3
SC5D,0,11q23.3
SORL1,0,11q24.1
BLID,0,11q24.1
UBASH3B,0,11q24.1
CRTAM,0,11q24.1
JHY,0,11q24.1
BSX,0,11q24.1
HSPA8,0,11q24.1
CLMP,0,11q24.1
GRAMD1B,0,11q24.1
SCN3B,0,11q24.1
ZNF202,0,11q24.1
OR6X1,0,11q24.1
OR6M1,0,11q24.1
TMEM225,0,11q24.1
OR8D4,0,11q24.1
OR4D5,0,11q24.1
OR6T1,0,11q24.1
OR10S1,0,11q24.1
OR10G6,0,11q24.1
OR10G4,0,11q24.2
OR10G9,0,11q24.2
OR10G8,0,11q24.2
OR10G7,0,11q24.2
VWA5A,0,11q24.2
OR10D3,0,11q24.2
OR8G1,0,11q24.2
OR8G5,0,11q24.2
OR8D1,0,11q24.2
,0,11q24.2
,0,11q24.2
,0,11q24.2
,0,11q24.2
OR8B8,0,11q24.2
OR8B12,0,11q24.2
OR8A1,0,11q24.2
PANX3,0,11q24.2
TBRG1,0,11q24.2
SIAE,0,11q24.2
SPA17,0,11q24.2
NRGN,0,11q24.2
VSIG2,0,11q24.2
ESAM,0,11q24.2
MSANTD2,0,11q24.2
AP000866.6,0,11q24.2
ROBO3,0,11q24.2
ROBO4,0,11q24.2
HEPACAM,0,11q24.2
HEPN1,0,11q24.2
CCDC15,0,11q24.2
SLC37A2,0,11q24.2
TMEM218,0,11q24.2
PKNOX2,0,11q24.2
FEZ1,0,11q24.2
EI24,0,11q24.2
STT3A,0,11q24.2
CHEK1,0,11q24.2
ACRV1,0,11q24.2
PATE1,0,11q24.2
PATE2,0,11q24.2
PATE3,0,11q24.2
PATE4,0,11q24.2
HYLS1,0,11q24.2
PUS3,0,11q24.2
DDX25,0,11q24.2
CDON,0,11q24.2
RPUSD4,0,11q24.2
FAM118B,0,11q24.2
SRPRA,0,11q24.2
FOXRED1,0,11q24.2
TIRAP,0,11q24.2
DCPS,0,11q24.2
ST3GAL4,0,11q24.2
KIRREL3,0,11q24.2
ETS1,0,11q24.3
FLI1,0,11q24.3
KCNJ1,0,11q24.3
KCNJ5,0,11q24.3
C11orf45,0,11q24.3
TP53AIP1,0,11q24.3
ARHGAP32,0,11q24.3
BARX2,0,11q24.3
TMEM45B,0,11q24.3
NFRKB,0,11q24.3
PRDM10,0,11q24.3
APLP2,0,11q24.3
ST14,0,11q24.3
ZBTB44,0,11q24.3
ADAMTS8,0,11q24.3
ADAMTS15,0,11q24.3
C11orf44,0,11q24.3
SNX19,0,11q24.3
NTM,0,11q25
OPCML,0,11q25
SPATA19,0,11q25
IGSF9B,0,11q25
JAM3,0,11q25
NCAPD3,0,11q25
VPS26B,0,11q25
THYN1,0,11q25
ACAD8,0,11q25
B3GAT1,0,11q25
GLB1L2,0,11q25
GLB1L3,0,11q25
SLC6A13,0,12p13.33
WNK1,0,12p13.33
KDM5A,0,12p13.33
SLC6A12,0,12p13.33
IQSEC3,0,12p13.33
CCDC77,0,12p13.33
B4GALNT3,0,12p13.33
NINJ2,0,12p13.33
RAD52,0,12p13.33
ERC1,0,12p13.33
ADIPOR2,0,12p13.33
WNT5B,0,12p13.33
FBXL14,0,12p13.33
CACNA2D4,0,12p13.33
LRTM2,0,12p13.33
DCP1B,0,12p13.33
CACNA1C,0,12p13.33
FKBP4,0,12p13.33
ITFG2,0,12p13.33
NRIP2,0,12p13.33
FOXM1,0,12p13.33
TULP3,0,12p13.33
RHNO1,0,12p13.33
TEAD4,0,12p13.33
TSPAN9,0,12p13.33
PRMT8,0,12p13.32
CRACR2A,0,12p13.32
PARP11,0,12p13.32
CCND2,0,12p13.32
TIGAR,0,12p13.32
FGF23,0,12p13.32
FGF6,0,12p13.32
C12orf4,0,12p13.32
RAD51AP1,0,12p13.32
DYRK4,0,12p13.32
AC005832.4,0,12p13.32
AKAP3,0,12p13.32
NDUFA9,0,12p13.32
AC005833.1,0,12p13.32
GALNT8,0,12p13.32
KCNA6,0,12p13.32
KCNA1,0,12p13.32
KCNA5,0,12p13.32
NTF3,0,12p13.31
ANO2,0,12p13.31
VWF,0,12p13.31
CD9,0,12p13.31
PLEKHG6,0,12p13.31
TNFRSF1A,0,12p13.31
SCNN1A,0,12p13.31
LTBR,0,12p13.31
CD27,0,12p13.31
TAPBPL,0,12p13.31
VAMP1,0,12p13.31
NCAPD2,0,12p13.31
MRPL51,0,12p13.31
GAPDH,0,12p13.31
IFFO1,0,12p13.31
NOP2,0,12p13.31
CHD4,0,12p13.31
LPAR5,0,12p13.31
ACRBP,0,12p13.31
ING4,0,12p13.31
ZNF384,0,12p13.31
PIANP,0,12p13.31
COPS7A,0,12p13.31
MLF2,0,12p13.31
PTMS,0,12p13.31
LAG3,0,12p13.31
CD4,0,12p13.31
GPR162,0,12p13.31
P3H3,0,12p13.31
GNB3,0,12p13.31
CDCA3,0,12p13.31
USP5,0,12p13.31
TPI1,0,12p13.31
SPSB2,0,12p13.31
LRRC23,0,12p13.31
ENO2,0,12p13.31
ATN1,0,12p13.31
C12orf57,0,12p13.31
PTPN6,0,12p13.31
PHB2,0,12p13.31
EMG1,0,12p13.31
,0,12p13.31
LPCAT3,0,12p13.31
C1S,0,12p13.31
C1R,0,12p13.31
C1RL,0,12p13.31
RBP5,0,12p13.31
CLSTN3,0,12p13.31
PEX5,0,12p13.31
ACSM4,0,12p13.31
CD163L1,0,12p13.31
CD163,0,12p13.31
APOBEC1,0,12p13.31
GDF3,0,12p13.31
DPPA3,0,12p13.31
CLEC4C,0,12p13.31
NANOGNB,0,12p13.31
NANOG,0,12p13.31
SLC2A3,0,12p13.31
SLC2A14,0,12p13.31
FOXJ2,0,12p13.31
C3AR1,0,12p13.31
NECAP1,0,12p13.31
CLEC4A,0,12p13.31
ZNF705A,0,12p13.31
FAM90A1,0,12p13.31
CLEC6A,0,12p13.31
CLEC4D,0,12p13.31
CLEC4E,0,12p13.31
AICDA,0,12p13.31
MFAP5,0,12p13.31
RIMKLB,0,12p13.31
A2ML1,0,12p13.31
PHC1,0,12p13.31
M6PR,0,12p13.31
KLRG1,0,12p13.31
A2M,0,12p13.31
PZP,0,12p13.31
KLRB1,0,12p13.31
CLEC2D,0,12p13.31
CLECL1,0,12p13.31
CD69,0,12p13.31
KLRF1,0,12p13.31
CLEC2B,0,12p13.31
KLRF2,0,12p13.31
CLEC2A,0,12p13.31
CLEC12A,0,12p13.31
CLEC1B,0,12p13.31
CLEC12B,0,12p13.2
CLEC9A,0,12p13.2
CLEC1A,0,12p13.2
CLEC7A,0,12p13.2
OLR1,0,12p13.2
TMEM52B,0,12p13.2
GABARAPL1,0,12p13.2
KLRD1,0,12p13.2
KLRK1,0,12p13.2
KLRC4-KLRK1,0,12p13.2
KLRC4,0,12p13.2
KLRC3,0,12p13.2
AC068775.1,0,12p13.2
KLRC1,0,12p13.2
KLRC2,0,12p13.2
EIF2S3B,0,12p13.2
MAGOHB,0,12p13.2
STYK1,0,12p13.2
YBX3,0,12p13.2
TAS2R7,0,12p13.2
TAS2R8,0,12p13.2
TAS2R9,0,12p13.2
PRH1,0,12p13.2
TAS2R10,0,12p13.2
PRR4,0,12p13.2
AC018630.2,0,12p13.2
TAS2R13,0,12p13.2
PRH2,0,12p13.2
TAS2R14,0,12p13.2
TAS2R50,0,12p13.2
TAS2R20,0,12p13.2
TAS2R42,0,12p13.2
TAS2R19,0,12p13.2
TAS2R46,0,12p13.2
TAS2R43,0,12p13.2
TAS2R30,0,12p13.2
TAS2R31,0,12p13.2
PRB3,0,12p13.2
PRB4,0,12p13.2
PRB2,0,12p13.2
PRB1,0,12p13.2
ETV6,0,12p13.2
BCL2L14,0,12p13.2
LRP6,0,12p13.2
MANSC1,0,12p13.2
BORCS5,0,12p13.2
DUSP16,0,12p13.2
CREBL2,0,12p13.1
GPR19,0,12p13.1
CDKN1B,0,12p13.1
APOLD1,0,12p13.1
DDX47,0,12p13.1
GPRC5A,0,12p13.1
HEBP1,0,12p13.1
FAM234B,0,12p13.1
GPRC5D,0,12p13.1
GSG1,0,12p13.1
EMP1,0,12p13.1
GRIN2B,0,12p13.1
ATF7IP,0,12p13.1
PLBD1,0,12p13.1
GUCY2C,0,12p12.3
H4-16,0,12p12.3
H2AJ,0,12p12.3
WBP11,0,12p12.3
SMCO3,0,12p12.3
C12orf60,0,12p12.3
ART4,0,12p12.3
MGP,0,12p12.3
ERP27,0,12p12.3
ARHGDIB,0,12p12.3
PDE6H,0,12p12.3
RERG,0,12p12.3
PTPRO,0,12p12.3
EPS8,0,12p12.3
STRAP,0,12p12.3
DERA,0,12p12.3
SLC15A5,0,12p12.3
MGST1,0,12p12.3
LMO3,0,12p12.3
RERGL,0,12p12.3
PIK3C2G,0,12p12.3
PLCZ1,0,12p12.3
CAPZA3,0,12p12.3
PLEKHA5,0,12p12.3
AEBP2,0,12p12.3
PDE3A,0,12p12.2
SLCO1C1,0,12p12.2
SLCO1B3,0,12p12.2
AC011604.2,0,12p12.2
SLCO1B7,0,12p12.2
AC022335.1,0,12p12.2
SLCO1B1,0,12p12.1
SLCO1A2,0,12p12.1
IAPP,0,12p12.1
PYROXD1,0,12p12.1
RECQL,0,12p12.1
GOLT1B,0,12p12.1
SPX,0,12p12.1
GYS2,0,12p12.1
LDHB,0,12p12.1
KCNJ8,0,12p12.1
ABCC9,0,12p12.1
CMAS,0,12p12.1
ST8SIA1,0,12p12.1
C2CD5,0,12p12.1
ETNK1,0,12p12.1
SOX5,0,12p12.1
BCAT1,0,12p12.1
LRMP,0,12p12.1
CASC1,0,12p12.1
ETFRF1,0,12p12.1
KRAS,0,12p12.1
LMNTD1,0,12p12.1
RASSF8,0,12p12.1
BHLHE41,0,12p12.1
SSPN,0,12p12.1
ITPR2,0,12p11.23
INTS13,0,12p11.23
FGFR1OP2,0,12p11.23
TM7SF3,0,12p11.23
MED21,0,12p11.23
C12orf71,0,12p11.23
STK38L,0,12p11.23
ARNTL2,0,12p11.23
SMCO2,0,12p11.23
PPFIBP1,0,12p11.23
REP15,0,12p11.22
MRPS35,0,12p11.22
MANSC4,0,12p11.22
KLHL42,0,12p11.22
PTHLH,0,12p11.22
CCDC91,0,12p11.22
FAR2,0,12p11.22
ERGIC2,0,12p11.22
OVCH1,0,12p11.22
TMTC1,0,12p11.22
IPO8,0,12p11.21
CAPRIN2,0,12p11.21
TSPAN11,0,12p11.21
DDX11,0,12p11.21
SINHCAF,0,12p11.21
DENND5B,0,12p11.21
ETFBKMT,0,12p11.21
AMN1,0,12p11.21
H3-5,0,12p11.21
RESF1,0,12p11.21
BICD1,0,12p11.21
FGD4,0,12p11.21
DNM1L,0,12p11.21
YARS2,0,12p11.21
PKP2,0,12p11.21
SYT10,0,12p11.1
CPNE8,0,12q12
ALG10,0,12p11.1
ALG10B,0,12q12
KIF21A,0,12q12
ABCD2,0,12q12
C12orf40,0,12q12
SLC2A13,0,12q12
LRRK2,0,12q12
CNTN1,0,12q12
PDZRN4,0,12q12
GXYLT1,0,12q12
YAF2,0,12q12
PPHLN1,0,12q12
ZCRB1,0,12q12
PRICKLE1,0,12q12
ADAMTS20,0,12q12
PUS7L,0,12q12
IRAK4,0,12q12
TWF1,0,12q12
TMEM117,0,12q12
NELL2,0,12q12
DBX2,0,12q12
ANO6,0,12q12
ARID2,0,12q12
SCAF11,0,12q12
SLC38A1,0,12q13.11
SLC38A2,0,12q13.11
SLC38A4,0,12q13.11
AMIGO2,0,12q13.11
PCED1B,0,12q13.11
RPAP3,0,12q13.11
ENDOU,0,12q13.11
RAPGEF3,0,12q13.11
SLC48A1,0,12q13.11
HDAC7,0,12q13.11
VDR,0,12q13.11
TMEM106C,0,12q13.11
COL2A1,0,12q13.11
SENP1,0,12q13.11
PFKM,0,12q13.11
ASB8,0,12q13.11
CCDC184,0,12q13.11
OR10AD1,0,12q13.11
H1-7,0,12q13.11
ZNF641,0,12q13.11
ANP32D,0,12q13.11
C12orf54,0,12q13.11
AC089987.1,0,12q13.11
LALBA,0,12q13.11
KANSL2,0,12q13.11
CCNT1,0,12q13.11
ADCY6,0,12q13.12
CACNB3,0,12q13.12
DDX23,0,12q13.12
RND1,0,12q13.12
AC073610.3,0,12q13.12
CCDC65,0,12q13.12
FKBP11,0,12q13.12
AC073610.2,0,12q13.12
ARF3,0,12q13.12
WNT10B,0,12q13.12
WNT1,0,12q13.12
DDN,0,12q13.12
PRKAG1,0,12q13.12
KMT2D,0,12q13.12
RHEBL1,0,12q13.12
DHH,0,12q13.12
LMBR1L,0,12q13.12
TUBA1B,0,12q13.12
TUBA1A,0,12q13.12
TUBA1C,0,12q13.12
PRPH,0,12q13.12
TROAP,0,12q13.12
C1QL4,0,12q13.12
DNAJC22,0,12q13.12
SPATS2,0,12q13.12
KCNH3,0,12q13.12
